GO:0008076	1.A.1.1.1	The Voltage-gated Ion Channel (VIC) Superfamily
GO:0005249	1.A.1.1.1	The Voltage-gated Ion Channel (VIC) Superfamily
GO:0006813	1.A.1.1.1	The Voltage-gated Ion Channel (VIC) Superfamily
GO:0030424	1.A.1.10.1	The Voltage-gated Ion Channel (VIC) Superfamily
GO:0043025	1.A.1.10.1	The Voltage-gated Ion Channel (VIC) Superfamily
GO:0001518	1.A.1.10.1	The Voltage-gated Ion Channel (VIC) Superfamily
GO:0005516	1.A.1.10.1	The Voltage-gated Ion Channel (VIC) Superfamily
GO:0031402	1.A.1.10.1	The Voltage-gated Ion Channel (VIC) Superfamily
GO:0005248	1.A.1.10.1	The Voltage-gated Ion Channel (VIC) Superfamily
GO:0071236	1.A.1.10.1	The Voltage-gated Ion Channel (VIC) Superfamily
GO:0007399	1.A.1.10.1	The Voltage-gated Ion Channel (VIC) Superfamily
GO:0019228	1.A.1.10.1	The Voltage-gated Ion Channel (VIC) Superfamily
GO:0046684	1.A.1.10.1	The Voltage-gated Ion Channel (VIC) Superfamily
GO:0009611	1.A.1.10.1	The Voltage-gated Ion Channel (VIC) Superfamily
GO:0019233	1.A.1.10.1	The Voltage-gated Ion Channel (VIC) Superfamily
GO:0006814	1.A.1.10.1	The Voltage-gated Ion Channel (VIC) Superfamily
GO:0055085	1.A.1.10.1	The Voltage-gated Ion Channel (VIC) Superfamily
GO:0001518	1.A.1.10.10	The Voltage-gated Ion Channel (VIC) Superfamily
GO:0005248	1.A.1.10.10	The Voltage-gated Ion Channel (VIC) Superfamily
GO:0001518	1.A.1.10.2	The Voltage-gated Ion Channel (VIC) Superfamily
GO:0005248	1.A.1.10.2	The Voltage-gated Ion Channel (VIC) Superfamily
GO:0006814	1.A.1.10.2	The Voltage-gated Ion Channel (VIC) Superfamily
GO:0055085	1.A.1.10.2	The Voltage-gated Ion Channel (VIC) Superfamily
GO:0001518	1.A.1.10.3	The Voltage-gated Ion Channel (VIC) Superfamily
GO:0005515	1.A.1.10.3	The Voltage-gated Ion Channel (VIC) Superfamily
GO:0005248	1.A.1.10.3	The Voltage-gated Ion Channel (VIC) Superfamily
GO:0008015	1.A.1.10.3	The Voltage-gated Ion Channel (VIC) Superfamily
GO:0006936	1.A.1.10.3	The Voltage-gated Ion Channel (VIC) Superfamily
