	rho	pvalue
15KPGE1Ry	-0.06665845657250113	0.004529920094466287
15KPGE2Ry	-0.06665845657250113	0.004529920094466287
15KPGE3Ry	-0.06665845657250113	0.004529920094466287
15KPGF1Ry	-0.06665845657250113	0.004529920094466287
15KPGF2Ry	-0.06665845657250113	0.004529920094466287
15KPGF3Ry	-0.06665845657250113	0.004529920094466287
1SGTH2OHE1ABCte	-0.04766756133183907	0.04247393129212918
1SGTH2OHE2ABCte	-0.04766756133183907	0.04247393129212918
23CGAMPABCte	-0.01349405745318464	0.5659412043902068
23CGAMP_AICARtex	-0.08019998284990504	0.0006329907024505328
23CGAMP_OHtex	-0.08019998284990504	0.0006329907024505328
23CGAMP_THMMPtex	-0.08019998284990504	0.0006329907024505328
23CN3PA	-0.07897616549751844	0.0007660972769803486
23CN3PC	-0.07897616549751844	0.0007660972769803486
23CN3PG	-0.07897616549751844	0.0007660972769803486
23CN3PU	-0.07897616549751844	0.0007660972769803486
23E1QN1GST	-0.05660282295332284	0.015964974122606595
23E1QN4GST	-0.05660282295332284	0.015964974122606595
23E2QN1GST	-0.05660282295332284	0.015964974122606595
23E2QN4GST	-0.05660282295332284	0.015964974122606595
2ABUTGLYDP	-0.09581696875905106	4.4022652964297716e-05
2ABUTTA	0.08796100244039419	0.0001775603925959639
2ABUTtec	-0.08019998284990504	0.0006329907024505328
2DADNt	-0.08371939786831	0.0003603506475388787
2DCYTt	-0.08371939786831	0.0003603506475388787
2DGSNt	-0.08371939786831	0.0003603506475388787
2DINSt	-0.08371939786831	0.0003603506475388787
2DURIt	-0.08371939786831	0.0003603506475388787
2H3MV	-0.023066307476180055	0.3264299377681449
2HBO	-0.023066307476180055	0.3264299377681449
2HB_5OXPROtex	-0.0370463120357563	0.11492783162848144
2HB_ACACtex	-0.0370463120357563	0.11492783162848144
2HB_ACtex	-0.0370463120357563	0.11492783162848144
2HB_BUTtex	-0.0370463120357563	0.11492783162848144
2HB_DLACtex	-0.0370463120357563	0.11492783162848144
2HB_GLYCLTtex	-0.0370463120357563	0.11492783162848144
2HB_PPAtex	-0.0370463120357563	0.11492783162848144
2HBt2	-0.0370463120357563	0.11492783162848144
2HIV	-0.023066307476180055	0.3264299377681449
2IMBUTDA	-0.057216164713440376	0.014856050911042435
2IMPPADA	-0.057216164713440376	0.014856050911042435
2LACK_L	0.044559645693598646	0.05790321828869916
2LACP_L	-0.016519035818402833	0.4822188492377887
2OBUT_2HBtex	-0.0370463120357563	0.11492783162848144
2OBUT_5OXPROtex	-0.0370463120357563	0.11492783162848144
2OBUT_ACACtex	-0.0370463120357563	0.11492783162848144
